-18.7679,6.40E-08
-18.766,6.48E-08
-18.7641,6.50E-08
-18.7622,6.36E-08
-18.7603,6.47E-08
-18.7584,6.26E-08
-18.7565,6.31E-08
-18.7546,6.15E-08
-18.7526,6.21E-08
-18.7507,6.06E-08
-18.7488,6.22E-08
-18.7469,6.18E-08
-18.745,6.24E-08
-18.7431,6.37E-08
-18.7412,6.37E-08
-18.7393,6.48E-08
-18.7374,6.43E-08
-18.7355,6.45E-08
-18.7336,6.39E-08
-18.7317,6.29E-08
-18.7298,6.40E-08
-18.7278,6.34E-08
-18.7259,6.31E-08
-18.724,6.22E-08
-18.7221,6.25E-08
-18.7202,6.30E-08
-18.7183,6.24E-08
-18.7164,6.23E-08
-18.7145,6.32E-08
-18.7126,6.22E-08
-18.7107,6.24E-08
-18.7088,6.21E-08
-18.7069,6.17E-08
-18.705,6.25E-08
-18.703,6.23E-08
-18.7011,6.27E-08
-18.6992,6.29E-08
-18.6973,6.37E-08
-18.6954,6.38E-08
-18.6935,6.28E-08
-18.6916,6.33E-08
-18.6897,6.31E-08
-18.6878,6.25E-08
-18.6859,6.19E-08
-18.684,6.29E-08
-18.6821,6.25E-08
-18.6802,6.25E-08
-18.6783,6.28E-08
-18.6763,6.23E-08
-18.6744,6.25E-08
-18.6725,6.27E-08
-18.6706,6.21E-08
-18.6687,6.32E-08
-18.6668,6.26E-08
-18.6649,6.43E-08
-18.663,6.49E-08
-18.6611,6.47E-08
-18.6592,6.43E-08
-18.6573,6.44E-08
-18.6554,6.36E-08
-18.6535,6.50E-08
-18.6515,6.41E-08
-18.6496,6.45E-08
-18.6477,6.18E-08
-18.6458,6.36E-08
-18.6439,6.24E-08
-18.642,6.29E-08
-18.6401,6.19E-08
-18.6382,6.29E-08
-18.6363,6.43E-08
-18.6344,6.42E-08
-18.6325,6.42E-08
-18.6306,6.38E-08
-18.6287,6.33E-08
-18.6267,6.34E-08
-18.6248,6.27E-08
-18.6229,6.30E-08
-18.621,6.32E-08
-18.6191,6.28E-08
-18.6172,6.30E-08
-18.6153,6.39E-08
-18.6134,6.42E-08
-18.6115,6.36E-08
-18.6096,6.33E-08
-18.6077,6.36E-08
-18.6058,6.29E-08
-18.6039,6.32E-08
-18.6019,6.26E-08
-18.6,6.25E-08
-18.5981,6.30E-08
-18.5962,6.38E-08
-18.5943,6.34E-08
-18.5924,6.33E-08
